,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,PPS,3PAr,PER,USG%,Points_Produced,Possessions_Used,ORtg,Assist/Turnover Ratio,Defensive Possessions,Defensive Rating
211,212,Andrew Nembhard,PG,24,IND,68,47,25.0,3.8,7.7,0.498,0.9,2.5,0.357,2.9,5.2,0.567,0.557,0.7,0.8,0.804,0.5,1.5,2.1,4.1,0.9,0.1,1.5,2.1,9.2,0.5712866368604074,1.1948051948051948,0.3246753246753247,13.421996240187827,38.208,9.552,9.552,100.0,2.733333333333333,2.5,40.0
212,213,Ben Sheppard,SG,22,IND,57,1,14.3,1.6,4.0,0.393,0.9,2.7,0.314,0.7,1.3,0.562,0.5,0.4,0.5,0.885,0.3,1.3,1.6,0.9,0.6,0.0,0.3,1.5,4.4,0.5213270142180095,1.1,0.675,11.204973090034551,31.608391608391603,4.62,4.52,102.21238938053098,3.0,1.9,52.631578947368425
213,214,Tyrese Haliburton,PG,23,IND,69,68,32.2,7.2,15.2,0.477,2.8,7.8,0.364,4.4,7.4,0.595,0.57,2.8,3.3,0.855,0.5,3.4,3.9,10.9,1.2,0.7,2.3,1.1,20.1,0.6035311073744896,1.3223684210526316,0.5131578947368421,24.50575886440075,58.85714285714286,21.552,18.952,113.7188687209793,4.739130434782609,5.3,18.867924528301888
214,215,Jarace Walker,PF,20,IND,33,0,10.3,1.4,3.3,0.409,0.7,1.7,0.4,0.7,1.7,0.418,0.509,0.2,0.3,0.889,0.4,1.5,1.9,1.2,0.5,0.3,0.5,0.9,3.6,0.5244755244755245,1.090909090909091,0.5151515151515151,14.648228766706351,38.1747572815534,3.732,3.932,94.91353001017295,2.4,2.3,43.47826086956522
215,216,Obi Toppin,PF,25,IND,82,28,21.1,4.0,7.1,0.573,1.2,3.1,0.403,2.8,4.0,0.706,0.661,0.9,1.2,0.77,1.0,2.9,3.9,1.6,0.6,0.5,0.8,1.7,10.3,0.6751442055584689,1.4507042253521127,0.4366197183098592,17.847790697511854,39.943127962085306,10.828000000000001,8.428,128.4765068818225,2.0,4.0,25.0
216,217,Bennedict Mathurin,SF,21,IND,59,19,26.1,5.0,11.2,0.446,1.4,3.6,0.374,3.7,7.6,0.481,0.507,3.1,3.8,0.821,1.0,2.9,4.0,2.0,0.6,0.2,1.6,2.0,14.5,0.5632380360472343,1.2946428571428572,0.32142857142857145,16.72939972121595,55.44827586206896,16.172,14.472,111.746821448314,1.25,3.7,27.027027027027025
217,218,Aaron Nesmith,SF,24,IND,72,47,27.7,4.4,8.8,0.496,1.9,4.6,0.419,2.4,4.2,0.581,0.606,1.5,1.9,0.781,0.9,2.9,3.8,1.5,0.9,0.7,0.9,3.3,12.2,0.6330427563304275,1.3863636363636362,0.5227272727272726,15.294654573364173,38.0361010830325,13.036,10.536000000000001,123.72817008352314,1.6666666666666665,4.5,22.22222222222222
218,219,Doug McDermott,SF,32,IND,64,0,14.1,1.9,4.4,0.433,1.5,3.6,0.41,0.5,0.9,0.527,0.599,0.2,0.3,0.579,0.2,0.8,0.9,1.1,0.3,0.0,0.4,1.0,5.5,0.6067961165048543,1.25,0.8181818181818181,12.262749128826126,34.97872340425533,5.632,4.932,114.19302514193024,2.75,1.1,90.9090909090909
219,220,Isaiah Wong,SG,23,IND,1,0,4.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,9.052605377824523,75.0,2.0,3.0,66.66666666666667,0.0,0.0,0.0
220,221,Oscar Tshiebwe,PF,24,IND,8,0,5.3,1.3,2.5,0.5,0.0,0.0,0.0,1.3,2.5,0.5,0.5,0.8,1.0,0.75,1.0,1.0,2.0,0.3,0.3,0.1,0.0,0.4,3.3,0.5612244897959183,1.3199999999999998,0.0,24.368019507603123,55.47169811320755,3.7399999999999998,2.94,127.2108843537415,0.0,1.4000000000000001,71.42857142857142
221,222,Quenton Jackson,PG,25,IND,3,0,3.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.7,1.0,0.0,1.3,1.3,0.7,0.3,0.0,0.0,0.3,0.7,0.575657894736842,2.3333333333333335,0.0,18.59454077607199,16.43243243243243,1.008,0.608,165.78947368421052,0.0,1.6,62.5
222,223,Myles Turner,C,27,IND,77,77,27.0,6.2,11.8,0.524,1.5,4.2,0.358,4.7,7.6,0.615,0.587,3.2,4.1,0.773,1.5,5.5,6.9,1.3,0.5,1.9,1.4,3.0,17.1,0.6284916201117319,1.4491525423728815,0.3559322033898305,22.30740781992315,55.57037037037038,18.904,15.004000000000001,125.99306851506265,0.9285714285714287,7.9,12.658227848101266
223,224,Pascal Siakam,PF,29,IND,80,80,33.2,8.5,15.9,0.536,1.1,3.1,0.346,7.5,12.8,0.581,0.569,3.6,5.0,0.732,1.7,5.3,7.1,4.3,0.8,0.3,1.8,2.4,21.7,0.5994475138121547,1.3647798742138364,0.1949685534591195,22.12253161608925,59.93975903614458,23.9,19.900000000000002,120.1005025125628,2.388888888888889,6.3999999999999995,15.625000000000002
224,225,Terance Mann,SG,27,LAC,75,71,25.0,3.4,6.6,0.515,0.9,2.7,0.348,2.4,3.9,0.633,0.587,1.1,1.3,0.832,1.2,2.2,3.4,1.6,0.6,0.2,0.6,1.9,8.8,0.6134969325153375,1.3333333333333335,0.4090909090909091,12.746068371976934,31.087999999999997,9.372,7.771999999999999,120.58672156459086,2.666666666666667,3.0000000000000004,33.33333333333333
225,226,Bones Hyland,PG,23,LAC,37,5,14.6,2.6,6.8,0.386,1.2,3.6,0.326,1.4,3.1,0.457,0.474,0.5,0.6,0.783,0.1,1.4,1.5,2.5,0.7,0.1,1.2,1.4,6.9,0.488391845979615,1.0147058823529413,0.5294117647058824,15.48036855705609,56.602739726027394,7.164000000000001,8.264,86.68925459825752,2.0833333333333335,2.1999999999999997,45.45454545454546
226,227,Mason Plumlee,C,33,LAC,46,11,14.7,1.9,3.3,0.569,0.0,0.1,0.0,1.9,3.2,0.592,0.569,1.5,2.2,0.707,1.3,3.8,5.1,1.2,0.3,0.4,0.8,1.5,5.3,0.6208997188378632,1.6060606060606062,0.030303030303030307,16.401432419233096,34.476190476190474,6.268,5.068,123.67797947908446,1.4999999999999998,4.5,22.22222222222222
227,228,James Harden,PG,34,LAC,72,72,34.3,4.9,11.4,0.428,2.6,6.8,0.381,2.3,4.6,0.497,0.541,4.2,4.8,0.878,0.5,4.7,5.1,8.5,1.1,0.8,2.6,1.8,16.6,0.6142687981053878,1.456140350877193,0.5964912280701754,19.433630009343414,46.97376093294462,18.712000000000003,16.112000000000002,116.13704071499504,3.269230769230769,6.6000000000000005,15.15151515151515
228,229,Xavier Moon,SG,29,LAC,14,1,8.5,1.1,3.3,0.326,0.1,1.2,0.118,0.9,2.1,0.448,0.348,0.1,0.1,0.5,0.6,0.7,1.3,1.5,0.2,0.2,0.4,0.6,2.4,0.3588516746411483,0.7272727272727273,0.36363636363636365,11.289131412345878,44.04705882352941,2.444,3.7439999999999998,65.27777777777779,3.75,1.0999999999999999,90.90909090909092
229,230,Jordan Miller,SF,24,LAC,8,0,3.5,0.6,1.1,0.556,0.1,0.3,0.5,0.5,0.9,0.571,0.611,0.3,0.3,1.0,0.4,0.3,0.6,0.0,0.0,0.0,0.1,0.3,1.6,0.6493506493506492,1.4545454545454546,0.2727272727272727,14.053092157956165,38.057142857142864,1.7320000000000002,1.3320000000000003,130.03003003003002,0.0,0.3,333.33333333333337
230,231,Kawhi Leonard,SF,32,LAC,68,68,34.3,9.0,17.1,0.525,2.1,4.9,0.417,6.9,12.1,0.569,0.585,3.7,4.2,0.885,1.2,4.9,6.1,3.6,1.6,0.9,1.8,1.4,23.7,0.6253958201393287,1.3859649122807016,0.28654970760233917,23.665217168462558,60.489795918367356,25.548,20.748,123.13475997686523,2.0,7.4,13.513513513513512
231,232,P.J. Tucker,PF,38,LAC,31,10,15.7,0.6,1.6,0.36,0.4,1.1,0.371,0.2,0.5,0.333,0.49,0.1,0.1,1.0,0.9,1.8,2.7,0.5,0.5,0.2,0.3,1.7,1.7,0.5170316301703163,1.0625,0.6875,6.765429072174592,12.382165605095542,1.744,1.9440000000000002,89.71193415637859,1.6666666666666667,2.5,40.0
232,233,Paul George,PF,33,LAC,74,74,33.8,7.9,16.7,0.471,3.3,7.9,0.413,4.6,8.8,0.523,0.569,3.6,3.9,0.907,0.5,4.7,5.2,3.5,1.5,0.5,2.1,2.7,22.6,0.6135968722849696,1.353293413173653,0.4730538922155689,21.908376328581245,60.69822485207102,24.316000000000003,20.516000000000002,118.52212906999416,1.6666666666666665,6.7,14.925373134328359
233,234,Amir Coffey,SF,26,LAC,70,13,20.9,2.4,5.0,0.472,1.0,2.6,0.38,1.4,2.4,0.571,0.571,0.9,1.0,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,1.5,6.6,0.6066176470588235,1.3199999999999998,0.52,11.29049027983856,28.42105263157895,7.04,5.94,118.5185185185185,2.2,2.5,40.0
234,235,Daniel Theis,C,31,LAC,60,3,16.9,2.6,4.9,0.532,0.4,1.2,0.366,2.2,3.7,0.586,0.577,0.6,0.8,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,2.1,6.3,0.5997715156130997,1.2857142857142856,0.24489795918367344,15.355504191181646,35.218934911242606,6.652,5.952000000000001,111.76075268817203,1.4285714285714286,4.0,25.0
235,236,Ivica Zubac,C,26,LAC,68,68,26.4,5.0,7.6,0.649,0.0,0.0,0.0,5.0,7.6,0.649,0.649,1.8,2.4,0.723,2.9,6.3,9.2,1.4,0.3,1.2,1.2,2.6,11.7,0.6758317929759705,1.5394736842105263,0.0,18.859594537134427,37.33333333333333,12.756,9.855999999999998,129.4237012987013,1.1666666666666667,7.8,12.820512820512821
236,237,Joshua Primo,SG,21,LAC,2,0,5.0,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,-5.431563226694714,70.0,1.0,3.5,28.571428571428573,0.0,0.5,200.0
237,238,Russell Westbrook,PG,35,LAC,68,11,22.5,4.4,9.8,0.454,0.6,2.3,0.273,3.8,7.5,0.509,0.486,1.6,2.4,0.688,1.4,3.7,5.0,4.5,1.1,0.3,2.1,1.8,11.1,0.5112380250552688,1.1326530612244896,0.23469387755102036,18.547782574120472,57.58222222222223,12.155999999999999,12.956000000000001,93.82525470824326,2.142857142857143,5.1000000000000005,19.6078431372549
238,239,Moussa Diabaté,C,22,LAC,11,0,5.8,0.9,1.7,0.526,0.0,0.0,0.0,0.9,1.7,0.526,0.526,0.8,1.3,0.643,1.4,0.8,2.2,0.4,0.5,0.1,0.2,0.4,2.6,0.5721830985915493,1.5294117647058825,0.0,18.781554835601455,42.62068965517242,3.172,2.4720000000000004,128.31715210355983,2.0,1.4000000000000001,71.42857142857142
239,240,Norman Powell,SG,30,LAC,76,3,26.2,4.9,10.1,0.486,2.2,5.1,0.435,2.7,5.1,0.536,0.594,1.9,2.3,0.831,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.8,13.9,0.6254499640028798,1.3762376237623763,0.504950495049505,16.124233497397373,45.84732824427481,14.912,12.012,124.14252414252414,1.2222222222222223,3.3,30.303030303030305
240,241,Kobe Brown,PF,24,LAC,44,0,9.0,0.8,2.0,0.411,0.3,1.1,0.292,0.5,1.0,0.548,0.489,0.0,0.0,0.5,0.5,1.0,1.4,0.6,0.3,0.1,0.2,1.1,2.0,0.5,1.0,0.55,9.924337747540957,24.444444444444446,2.0,2.2,90.9090909090909,2.9999999999999996,1.4000000000000001,71.42857142857142
241,242,Brandon Boston Jr.,SF,22,LAC,32,0,10.8,2.0,5.0,0.404,0.4,1.6,0.269,1.6,3.4,0.468,0.447,0.7,1.0,0.697,0.6,1.0,1.6,0.4,0.3,0.3,0.8,1.3,5.2,0.4779411764705882,1.04,0.32,13.10392568580155,57.77777777777777,5.640000000000001,6.24,90.38461538461539,0.5,1.6,62.5
242,243,Max Christie,SG,20,LAL,67,7,14.1,1.5,3.6,0.427,0.6,1.8,0.356,0.9,1.8,0.496,0.515,0.5,0.7,0.783,0.2,1.9,2.1,0.9,0.3,0.3,0.5,0.9,4.2,0.5373592630501536,1.1666666666666667,0.5,11.278305045185636,31.262411347517727,4.508,4.4079999999999995,102.26860254083486,1.8,2.4999999999999996,40.00000000000001
243,244,Jaxson Hayes,C,23,LAL,70,5,12.5,1.8,2.5,0.72,0.0,0.1,0.0,1.8,2.4,0.754,0.72,0.7,1.2,0.622,1.0,2.0,3.0,0.5,0.5,0.4,0.6,1.8,4.3,0.7100396301188904,1.72,0.04,14.36346719948158,29.024,4.827999999999999,3.628,133.0760749724366,0.8333333333333334,2.9,34.48275862068966
244,245,Jarred Vanderbilt,PF,24,LAL,29,6,20.0,2.0,3.9,0.518,0.3,0.9,0.296,1.8,3.0,0.586,0.553,0.8,1.2,0.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2,0.5871725383920506,1.3333333333333335,0.23076923076923078,12.236104935692815,27.139999999999997,5.728,5.428,105.52689756816507,1.2,4.7,21.27659574468085
245,246,Maxwell Lewis,SF,21,LAL,34,0,3.0,0.1,0.6,0.19,0.0,0.3,0.111,0.1,0.4,0.25,0.214,0.1,0.1,0.667,0.1,0.1,0.1,0.2,0.1,0.0,0.3,0.1,0.3,0.2329192546583851,0.5,0.5,1.4081830587727027,31.466666666666665,0.344,0.944,36.440677966101696,0.6666666666666667,0.2,500.0
246,247,Rui Hachimura,PF,25,LAL,68,39,26.9,5.3,9.9,0.537,1.4,3.4,0.422,3.9,6.5,0.597,0.609,1.5,2.0,0.739,0.9,3.5,4.3,1.2,0.6,0.4,0.7,1.5,13.6,0.6307977736549164,1.3737373737373737,0.3434343434343434,17.050756101974326,42.67657992565056,14.48,11.48,126.13240418118467,1.7142857142857144,4.5,22.22222222222222
247,248,Taurean Prince,PF,29,LAL,78,49,27.0,3.2,7.3,0.442,1.8,4.6,0.396,1.4,2.8,0.519,0.566,0.6,0.9,0.735,0.3,2.7,2.9,1.5,0.7,0.4,0.9,1.9,8.9,0.5782224532224532,1.2191780821917808,0.6301369863013698,11.388401086423688,31.83703703703704,9.296000000000001,8.596,108.14332247557005,1.6666666666666665,3.8000000000000003,26.31578947368421
248,249,D'Moi Hodge,SG,25,LAL,7,0,5.9,0.7,2.1,0.333,0.4,1.7,0.25,0.3,0.4,0.667,0.433,0.1,0.3,0.5,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.6,2.0,0.4480286738351254,0.9523809523809523,0.8095238095238094,9.615196672491582,39.52542372881356,2.132,2.3320000000000003,91.42367066895369,6.999999999999999,0.2,500.0
249,250,D'Angelo Russell,PG,27,LAL,76,69,32.7,6.5,14.2,0.456,3.0,7.2,0.415,3.5,7.0,0.497,0.56,2.1,2.5,0.828,0.4,2.7,3.1,6.3,0.9,0.5,2.1,2.1,18.0,0.5882352941176471,1.267605633802817,0.5070422535211268,18.68657073404145,53.21100917431192,19.1,17.4,109.77011494252876,3.0,4.1,24.390243902439025
250,251,Colin Castleton,C,23,LAL,16,0,3.7,0.6,1.0,0.563,0.0,0.0,0.0,0.6,1.0,0.563,0.563,0.4,0.4,1.0,0.4,0.4,0.8,0.2,0.1,0.0,0.2,0.7,1.5,0.6377551020408163,1.5,0.0,14.516790605880765,37.189189189189186,1.676,1.376,121.80232558139535,1.0,0.5,200.0
251,252,LeBron James,PF,39,LAL,71,71,35.3,9.6,17.9,0.54,2.1,5.1,0.41,7.5,12.8,0.592,0.599,4.3,5.7,0.75,0.9,6.4,7.3,8.3,1.3,0.5,3.5,1.1,25.7,0.6296550372402979,1.4357541899441342,0.2849162011173184,25.85848089510782,67.72804532577904,28.208,23.907999999999998,117.98561151079137,2.3714285714285714,8.2,12.195121951219512
252,253,Christian Wood,PF,28,LAL,50,1,17.4,2.5,5.3,0.466,0.7,2.3,0.307,1.8,3.0,0.587,0.532,1.3,1.9,0.702,0.8,4.3,5.1,1.0,0.3,0.7,1.0,1.4,6.9,0.5622555410691004,1.3018867924528303,0.43396226415094336,15.885414800933463,41.01149425287357,7.736000000000001,7.136,108.40807174887892,1.0,5.3,18.867924528301888
253,254,Cam Reddish,SF,24,LAL,48,26,20.5,1.9,4.9,0.389,0.8,2.3,0.336,1.1,2.6,0.435,0.468,0.9,1.1,0.759,0.6,1.5,2.1,1.0,1.0,0.3,0.6,1.3,5.4,0.5014858841010401,1.1020408163265305,0.4693877551020407,9.744430504259896,29.190243902439022,5.884,5.984,98.32887700534761,1.6666666666666667,2.8,35.714285714285715
254,255,Gabe Vincent,PG,27,LAL,11,0,19.8,1.4,4.5,0.306,0.3,2.5,0.107,1.1,1.9,0.571,0.337,0.1,0.2,0.5,0.4,0.5,0.8,1.9,0.8,0.0,0.5,1.7,3.1,0.33783783783783783,0.6888888888888889,0.5555555555555556,5.9436297935211515,25.696969696969695,3.188,5.088,62.65723270440252,3.8,1.3,76.92307692307692
255,256,Spencer Dinwiddie,PG,30,LAL,76,52,28.3,3.3,8.4,0.392,1.6,4.8,0.337,1.7,3.6,0.467,0.489,2.2,2.8,0.805,0.4,2.3,2.7,4.7,0.7,0.3,1.2,1.8,10.5,0.5450581395348837,1.25,0.5714285714285714,13.680203415487473,38.2756183745583,11.732,10.831999999999999,108.30871491875922,3.916666666666667,3.3,30.303030303030305
256,257,Harry Giles,C,25,LAL,23,0,4.3,1.0,2.2,0.46,0.1,0.6,0.214,0.9,1.6,0.556,0.49,0.3,0.6,0.538,0.5,0.8,1.3,0.3,0.1,0.1,0.3,0.7,2.4,0.4870129870129869,1.0909090909090908,0.2727272727272727,17.75433457821399,64.27906976744187,2.6639999999999997,2.7640000000000002,96.3820549927641,1.0,1.0,100.0
257,258,Skylar Mays,PG,26,LAL,38,5,11.4,1.7,4.2,0.396,0.4,1.4,0.296,1.2,2.8,0.448,0.447,0.3,0.4,0.765,0.3,0.9,1.1,2.2,0.6,0.1,0.5,0.7,4.1,0.4684643510054844,0.976190476190476,0.3333333333333333,14.478874683245655,42.771929824561404,4.276,4.876,87.69483182936833,4.4,1.6,62.5
258,259,Austin Reaves,SG,25,LAL,82,57,32.1,5.6,11.5,0.486,1.9,5.1,0.367,3.7,6.3,0.583,0.568,2.8,3.3,0.853,0.7,3.6,4.3,5.5,0.8,0.3,2.1,1.9,15.9,0.6138048177887585,1.382608695652174,0.4434782608695652,17.60698844513534,46.890965732087224,17.352,15.052,115.28036141376562,2.619047619047619,4.7,21.27659574468085
259,260,Anthony Davis,C,30,LAL,76,76,35.5,9.4,16.9,0.556,0.4,1.4,0.271,9.0,15.5,0.582,0.567,5.5,6.8,0.816,3.1,9.5,12.6,3.5,1.2,2.3,2.1,2.3,24.7,0.6208526040619344,1.4615384615384617,0.08284023668639054,26.911313264030458,61.949295774647894,27.692,21.992,125.91851582393596,1.6666666666666665,13.0,7.6923076923076925
260,261,Jalen Hood-Schifino,SG,20,LAL,21,0,5.2,0.5,2.1,0.222,0.1,0.7,0.133,0.4,1.4,0.267,0.244,0.6,1.0,0.6,0.1,0.5,0.6,0.4,0.1,0.1,0.4,0.6,1.6,0.31496062992125984,0.7619047619047619,0.3333333333333333,6.673394990062949,56.53846153846153,2.04,2.94,69.38775510204081,1.0,0.7,142.85714285714286
261,262,Brandon Clarke,PF,27,MEM,6,1,22.3,5.5,9.8,0.559,0.2,1.0,0.167,5.3,8.8,0.604,0.568,0.2,1.2,0.143,2.2,3.2,5.3,1.5,0.8,1.0,0.5,1.3,11.3,0.5470565453137103,1.153061224489796,0.1020408163265306,18.849445876396953,48.5560538116592,11.828000000000001,10.828000000000001,109.235315847802,3.0,5.0,20.0
262,263,Trey Jemison,C,24,MEM,25,14,22.9,3.0,5.4,0.551,0.0,0.0,0.0,3.0,5.4,0.551,0.551,0.8,1.0,0.84,2.6,2.8,5.4,1.1,0.5,1.1,1.4,2.8,6.8,0.5821917808219177,1.259259259259259,0.0,11.991078448064506,31.61572052401747,7.24,7.24,100.0,0.7857142857142858,4.4,22.727272727272727
263,264,Vince Williams Jr.,SG,23,MEM,52,33,27.6,3.3,7.3,0.446,1.5,4.0,0.378,1.7,3.3,0.529,0.55,2.0,2.5,0.8,1.1,4.4,5.6,3.4,0.9,0.7,1.8,2.6,10.0,0.5952380952380952,1.36986301369863,0.547945205479452,14.737816484670837,36.95652173913044,11.1,10.200000000000001,108.8235294117647,1.8888888888888888,6.000000000000001,16.666666666666664
264,265,Marcus Smart,PG,29,MEM,20,20,30.3,5.1,11.9,0.43,2.1,6.7,0.313,3.0,5.2,0.583,0.519,2.2,2.8,0.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5,0.5520865062442888,1.218487394957983,0.5630252100840336,15.346606036554006,53.570957095709566,15.732,16.232,96.91966485953671,1.3870967741935483,4.8,20.833333333333336
265,266,Timmy Allen,SF,24,MEM,5,0,25.0,1.2,4.6,0.261,0.0,1.4,0.0,1.2,3.2,0.375,0.261,0.2,0.4,0.5,0.8,2.6,3.4,1.0,0.8,0.0,0.4,3.6,2.6,0.27219430485762147,0.5652173913043479,0.30434782608695654,5.16602013561186,20.704,2.7760000000000002,5.176,53.6321483771252,2.5,3.4000000000000004,29.41176470588235
266,267,Wenyen Gabriel,PF,26,MEM,5,0,16.2,1.6,4.4,0.364,0.2,1.2,0.167,1.4,3.2,0.438,0.386,0.0,1.0,0.0,1.4,3.6,5.0,0.6,0.4,0.4,1.6,2.0,3.4,0.35123966942148754,0.7727272727272726,0.2727272727272727,7.674225135110504,39.753086419753096,3.84,6.440000000000001,59.62732919254657,0.37499999999999994,4.4,22.727272727272727
267,268,John Konchar,SF,27,MEM,55,23,21.3,1.6,3.8,0.423,0.7,2.2,0.317,0.9,1.6,0.568,0.514,0.4,0.5,0.84,1.3,3.4,4.7,2.0,0.9,0.9,0.8,1.4,4.3,0.5348258706467662,1.131578947368421,0.5789473684210527,11.701802882759088,22.629107981220653,4.52,4.819999999999999,93.7759336099585,2.5,5.2,19.23076923076923
268,269,Ziaire Williams,SF,22,MEM,51,15,20.4,2.9,7.4,0.397,1.1,3.7,0.307,1.8,3.7,0.487,0.474,1.2,1.5,0.827,0.7,2.8,3.5,1.5,0.7,0.2,1.3,1.7,8.2,0.5086848635235731,1.108108108108108,0.5,13.283071289683697,45.88235294117648,8.86,9.360000000000001,94.65811965811965,1.1538461538461537,3.7,27.027027027027025
269,270,Yuta Watanabe,SF,29,MEM,34,0,13.6,1.2,3.4,0.353,0.7,2.5,0.294,0.5,0.9,0.516,0.461,0.3,0.5,0.588,0.3,1.3,1.6,0.4,0.4,0.2,0.6,1.1,3.4,0.46961325966850825,1.0,0.7352941176470589,8.031968496991366,31.029411764705884,3.62,4.22,85.78199052132702,0.6666666666666667,1.9000000000000001,52.63157894736842
270,271,Zavier Simpson,PG,26,MEM,7,0,23.0,2.4,7.7,0.315,0.7,2.4,0.294,1.7,5.3,0.324,0.361,0.4,0.6,0.75,0.6,2.3,2.9,3.6,1.0,0.4,1.4,1.6,6.0,0.37669512807634353,0.7792207792207793,0.3116883116883117,10.430175761406513,40.71304347826087,6.264,9.364,66.894489534387,2.5714285714285716,3.6999999999999997,27.027027027027028
271,272,Lamar Stevens,PF,26,MEM,38,3,14.7,2.8,6.3,0.45,0.4,1.2,0.304,2.5,5.1,0.485,0.479,1.1,1.4,0.778,0.9,2.4,3.3,0.7,0.6,0.6,0.6,1.2,7.2,0.520532099479468,1.142857142857143,0.19047619047619047,17.4072774612136,51.12925170068027,7.816,7.515999999999999,103.99148483235766,1.1666666666666667,3.6,27.77777777777778
272,273,Jordan Goodwin,PG,25,MEM,57,12,18.5,2.5,6.7,0.369,0.7,2.5,0.298,1.7,4.2,0.411,0.424,0.8,1.0,0.746,1.5,2.9,4.4,2.7,0.8,0.3,1.0,1.3,6.5,0.4551820728291316,0.9701492537313433,0.3731343283582089,14.81038861813454,44.0,6.94,8.14,85.25798525798525,2.7,4.0,25.0
273,274,Matthew Hurt,PF,23,MEM,8,0,14.1,1.5,4.3,0.353,0.6,2.5,0.25,0.9,1.8,0.5,0.426,0.4,0.4,1.0,1.1,0.9,2.0,0.5,0.4,0.4,0.3,1.0,4.0,0.44682752457551383,0.9302325581395349,0.5813953488372093,9.780237961384888,33.87234042553192,4.176,4.776,87.43718592964825,1.6666666666666667,1.7000000000000002,58.8235294117647
274,275,Luke Kennard,SG,27,MEM,39,22,25.6,3.6,8.1,0.448,2.7,6.1,0.45,0.9,2.0,0.442,0.617,1.0,1.2,0.889,0.3,2.6,2.9,3.5,0.5,0.1,1.4,1.0,11.0,0.6374594343996292,1.3580246913580247,0.7530864197530864,14.863717944579069,39.171875,11.528,10.028,114.9581172716394,2.5,3.2,31.25
275,276,DeJon Jarreau,SG,26,MEM,9,0,16.7,1.9,5.6,0.34,0.4,1.4,0.308,1.4,4.1,0.351,0.38,0.6,1.2,0.455,0.9,4.0,4.9,2.9,0.7,0.2,1.0,1.6,4.8,0.39164490861618795,0.8571428571428572,0.25,14.27456736223827,42.68263473053892,5.327999999999999,7.128,74.74747474747474,2.9,4.9,20.408163265306122
276,277,Shaquille Harrison,SG,30,MEM,3,0,2.0,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.7,0.5,0.5,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.3,0.0,0.0,0.7,0.5,1.0,0.0,18.70871778083735,35.0,0.7,0.7,100.0,0.0,1.0,100.0
277,278,Mãozinha Pereira,SF,23,MEM,7,1,17.4,2.6,5.0,0.514,0.7,1.9,0.385,1.9,3.1,0.591,0.586,1.0,1.4,0.7,1.6,3.7,5.3,0.3,0.9,0.6,0.7,1.4,6.9,0.6143162393162394,1.3800000000000001,0.38,16.648469660366942,36.298850574712645,7.516,6.316,118.99936668777708,0.4285714285714286,5.2,19.23076923076923
278,279,GG Jackson II,PF,19,MEM,48,18,25.7,5.0,11.7,0.428,2.1,6.0,0.357,2.9,5.8,0.502,0.519,2.4,3.2,0.752,1.1,3.0,4.1,1.2,0.6,0.5,1.4,1.3,14.6,0.5569118095819348,1.2478632478632479,0.5128205128205129,16.74321046534082,56.45136186770428,16.008,14.508,110.33912324234905,0.8571428571428572,4.1,24.390243902439025
279,280,Santi Aldama,PF,23,MEM,61,35,26.5,4.0,9.3,0.435,1.7,5.0,0.349,2.3,4.3,0.534,0.528,0.9,1.4,0.621,1.2,4.6,5.8,2.3,0.7,0.9,1.1,1.5,10.7,0.5395320693828156,1.150537634408602,0.5376344086021505,15.600087254867413,41.56981132075472,11.315999999999999,11.016,102.72331154684095,2.0909090909090904,6.2,16.129032258064516
280,281,Jack White,SF,26,MEM,4,0,16.0,0.5,4.0,0.125,0.5,2.5,0.2,0.0,1.5,0.0,0.188,0.0,0.0,0.0,1.0,2.0,3.0,0.3,1.0,0.3,0.5,0.8,1.5,0.1875,0.375,0.625,5.129809714100563,28.125,1.5,4.5,33.333333333333336,0.6,3.3,30.303030303030305
281,282,Desmond Bane,SG,25,MEM,42,42,34.4,8.6,18.5,0.464,3.3,8.6,0.381,5.3,9.9,0.536,0.552,3.3,3.8,0.87,0.9,3.5,4.4,5.5,1.0,0.5,2.7,2.9,23.7,0.5874479476502081,1.281081081081081,0.46486486486486484,21.63151633887139,66.48837209302326,25.372,22.872,110.93039524309198,2.0370370370370368,5.0,20.0
